"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAGED2",4.16619167982724e-175,0.263745646438146,0.302,0.581,1.08683442351653e-170
"PARP2",4.70967593831763e-175,-0.269020467413348,0.058,0.176,1.22861316202892e-170
"LIN7B",5.04069226415076e-175,0.432775400585565,0.072,0.207,1.31496539094901e-170
"AHSA1",5.09670517089827e-175,0.337022751279606,0.111,0.267,1.32957747793223e-170
"INVS",5.74588621287737e-175,-0.731648400474544,0.06,0.177,1.49892933635332e-170
"TMED9",5.93932014594574e-175,0.415208612151223,0.141,0.318,1.54939044647286e-170
"ADGRG1",1.25870303277589e-174,0.346476511018906,0.121,0.283,3.28357860160247e-170
"HNRNPF",1.44220674545301e-174,0.330541695783714,0.117,0.277,3.76228473686327e-170
"PFKP",1.56582257543499e-174,0.330691876367814,0.161,0.343,4.08476135253725e-170
"TMEM175",3.01798552952675e-174,-0.376053260986223,0.055,0.17,7.87301885087643e-170
"FAIM2",3.07302364987051e-174,0.365186071535136,0.086,0.228,8.01659679541721e-170
"PCDHA4",5.07760484651496e-174,-0.385634649255743,0.058,0.176,1.32459477631036e-169
"METTL6",5.70571893174377e-174,-0.43759427530606,0.074,0.199,1.488450897724e-169
"CRELD2",6.18944930590689e-174,-0.545795736512896,0.033,0.132,1.61464164043193e-169
"MYO16",7.29006265525255e-174,-0.678085682557861,0.057,0.174,1.90175864487573e-169
"ATP6V1D",8.38923783839901e-174,0.420704583229049,0.13,0.295,2.18850047490315e-169
"TLN2",9.1744938438861e-174,-0.382892320850527,0.076,0.204,2.39335020905457e-169
"WDR17",1.1325075280075e-173,-0.473028593597492,0.107,0.247,2.95437238831315e-169
"HERPUD1",1.92449204933664e-173,0.310486594807812,0.119,0.278,5.0204224091045e-169
"DYNC2H1",2.76642969041537e-173,-0.315013568039442,0.106,0.25,7.21678513338657e-169
"AFF4",3.44131356726972e-173,0.28662662117669,0.266,0.525,8.97735470293651e-169
"LANCL1",4.83705723943564e-173,-0.36289307501978,0.057,0.175,1.26184312205157e-168
"MZT2B",7.34939874723965e-173,0.343402909531724,0.237,0.486,1.91723765119241e-168
"SYT11",1.09492901459291e-172,0.32411067873469,0.126,0.289,2.85634132036852e-168
"GRK4",1.48460012430579e-172,-0.512188013207351,0.051,0.162,3.87287634427652e-168
"SLC4A10",1.52797085970969e-172,-0.501048921349255,0.112,0.258,3.98601758172467e-168
"GARS-DT",1.52929979169888e-172,-0.689531347679017,0.063,0.181,3.98948436660487e-168
"PRKCE",1.72596595285567e-172,-0.446269943095478,0.088,0.222,4.50252738121459e-168
"EPC2",1.79406567894253e-172,-0.275442483917744,0.092,0.228,4.68017913665737e-168
"ELAVL3",3.45400013229171e-172,0.318233706102824,0.276,0.534,9.01045014510939e-168
"CBY1",5.76803039063682e-172,-0.470015096253798,0.04,0.144,1.50470608800543e-167
"STXBP5",7.20626626284916e-172,-0.320688490573962,0.119,0.268,1.87989867998946e-167
"SDC3",9.09353889314583e-172,0.328899099365653,0.12,0.279,2.37223149105495e-167
"ZBED1",1.82887232823713e-171,-0.490044368125242,0.023,0.113,4.77097924267221e-167
"HSD17B7",2.04583505665151e-171,-0.269353893510328,0.043,0.151,5.3369699122868e-167
"AFDN-DT",2.73537210812594e-171,-1.05228562533975,0.027,0.119,7.13576521846813e-167
"SNCAIP",2.76911434743619e-171,-0.597987942449269,0.059,0.176,7.22378859815678e-167
"G2E3",2.83899685461121e-171,-0.389227503803819,0.087,0.219,7.40609109462426e-167
"MTA2",7.88219087710657e-171,-0.500192239980076,0.033,0.132,2.05622713411079e-166
"SEC13",1.0847766669333e-170,0.404876469050527,0.122,0.282,2.82985689102891e-166
"CNBP",1.19674024350485e-170,0.394378297343134,0.215,0.435,3.1219362732311e-166
"NSA2",1.26591617745343e-170,0.43069597298921,0.1,0.249,3.30239553212276e-166
"TARSL2",2.22932414681976e-170,-0.375168214666963,0.063,0.181,5.81563790180871e-166
"APPL2",2.30752866543362e-170,-0.648003198971461,0.075,0.199,6.01965002951669e-166
"KIAA1328",2.87807691546866e-170,-0.574837410853971,0.08,0.209,7.5080392493831e-166
"BTNL9",3.55400392451171e-170,-1.31061356723562,0.019,0.104,9.2713300378737e-166
"ATP6V1B2",4.40492000529363e-170,0.406388528699745,0.19,0.393,1.14911148178095e-165
"CALN1",5.72323721454293e-170,-0.705314875590278,0.07,0.192,1.49302089215781e-165
"GPBP1",1.01302910681649e-169,0.306340379173811,0.18,0.368,2.64268903095217e-165
"CACNA1D",1.25984460869378e-169,-0.414244247149317,0.104,0.244,3.28655663069947e-165
"CSNK1E",1.27849286948648e-169,0.400684897781756,0.263,0.512,3.33520434862939e-165
"MMP10",1.51889708622913e-169,-0.505987833163564,0.036,0.139,3.96234682884593e-165
"INTS3",1.5477119842276e-169,-0.72318218700717,0.049,0.157,4.03751625325455e-165
"MAST4",1.66896336558954e-169,-0.432826996742765,0.082,0.213,4.35382473181343e-165
"DLK1",1.79828498602311e-169,2.01984908614943,0.346,0.23,4.6911860430385e-165
"P4HB",1.81256492413694e-169,0.255821401778857,0.098,0.243,4.72843811759604e-165
"CDC5L",2.41387652753945e-169,0.377349867278141,0.111,0.262,6.29707969739215e-165
"DOCK11",2.4270493116493e-169,-0.606466248078603,0.065,0.184,6.33144353929953e-165
"SIMC1",2.77876279818816e-169,-0.269676848549621,0.102,0.241,7.24895851163344e-165
"COPS3",2.98690063502936e-169,0.415534027287937,0.145,0.318,7.7919276866011e-165
"EIF4G1",3.29048160738792e-169,0.397852730893074,0.162,0.345,8.58387936919286e-165
"NRSN1",3.67063190019978e-169,-0.545330979711746,0.036,0.137,9.57557743805117e-165
"HDAC6",3.8954447104668e-169,-0.270765041069784,0.054,0.168,1.01620466161948e-164
"DNAJB5",6.26229398705166e-169,0.349476493977719,0.101,0.248,1.63364463240217e-164
"GANAB",1.30334734919814e-168,-0.4558558680243,0.042,0.146,3.40004222985319e-164
"TLCD3B",1.94521644161162e-168,0.448270113945533,0.174,0.373,5.07448613123224e-164
"GON4L",2.58947426778651e-168,-0.349756520311842,0.085,0.213,6.75516152237467e-164
"NR4A1",3.46818960037591e-168,3.94227537567833,0.135,0.035,9.04746621050062e-164
"TMEM161B-AS1",4.37972405946059e-168,-0.290338358993073,0.087,0.22,1.14253861539149e-163
"ZFR2",6.46215181487333e-168,-0.421185402821466,0.055,0.168,1.68578154394601e-163
"MCRS1",6.50209018262538e-168,-0.265666260442704,0.036,0.137,1.69620026594148e-163
"SIAH1",6.8300336137211e-168,0.284255327519758,0.126,0.284,1.78175086881142e-163
"PRKAG1",9.65689851479707e-168,-0.252183136261562,0.042,0.147,2.51919511555511e-163
"CKLF",9.74481390480379e-168,-0.50517585209357,0.035,0.134,2.54212960334616e-163
"SPG7",1.19094499238067e-167,-0.311137491528381,0.092,0.225,3.10681820162346e-163
"ATP6V0D1",1.22409905895582e-167,0.432662036123662,0.199,0.411,3.19330721509804e-163
"ST6GALNAC5",1.85756778304639e-167,-0.847654131959274,0.055,0.167,4.84583707563313e-163
"MBNL1",1.96095130527536e-167,-0.425909634922429,0.082,0.21,5.11553367007183e-163
"CYBC1",2.76099122250876e-167,-0.368497308365859,0.033,0.131,7.20259780215861e-163
"EIF3I",3.26207157216877e-167,0.478849514681323,0.147,0.327,8.50976611031667e-163
"SNX3",6.25224802569964e-167,0.479474385068851,0.15,0.327,1.63102394246426e-162
"RANGRF",9.67450138199107e-167,-0.471492523290931,0.02,0.106,2.52378717552001e-162
"DROSHA",1.05830623924791e-166,-0.344541923877676,0.077,0.202,2.76080348632602e-162
"CCT4",1.13213185799974e-166,0.448000918751557,0.237,0.472,2.95339237796391e-162
"ZDHHC9",1.196932613594e-166,0.372574316250035,0.154,0.329,3.12243810908265e-162
"BNIP3L",1.3758652670176e-166,0.442996684895523,0.205,0.415,3.58921972206882e-162
"KCTD13",1.67402045273035e-166,0.31887301084163,0.099,0.242,4.36701715503768e-162
"STAU1",1.98079710853503e-166,0.453169681406553,0.23,0.452,5.16730541703533e-162
"ACOT7",2.24254299990938e-166,0.331749557938359,0.26,0.501,5.85012192386359e-162
"PRAF2",2.37449546591685e-166,0.514991968879284,0.118,0.281,6.19434632193729e-162
"LAGE3",3.67692632662245e-166,0.465102389589257,0.092,0.236,9.59199770825999e-162
"CCDC85B",4.53667815588412e-166,0.399972694862765,0.101,0.249,1.18348323052549e-161
"PDCD4",1.04710872277317e-165,-0.694943321932483,0.03,0.125,2.73159252509837e-161
"PSMD3",1.59470012300577e-165,0.334829913853321,0.129,0.289,4.16009421088514e-161
"EPN1",1.65166141771114e-165,0.483833980090894,0.191,0.395,4.30868914038306e-161
"PIGS",2.03975538692336e-165,-0.307562615527441,0.045,0.151,5.32110987786697e-161
"NME4",2.29096589802624e-165,-0.42842319135868,0.029,0.123,5.97644273818104e-161
"ATP6V1H",2.41431662938957e-165,0.301525253355044,0.172,0.355,6.29822779108857e-161
"SHISA5",2.48050046933633e-165,0.494776326444484,0.147,0.325,6.47088157435768e-161
"ERICH1",2.73027699589619e-165,-0.474612717925176,0.05,0.158,7.12247359919439e-161
"CCDC66",3.90592670273567e-165,-0.581046268094772,0.087,0.213,1.01893909894265e-160
"KCNQ5",3.97129943164111e-165,-1.07019334565283,0.035,0.133,1.03599288273222e-160
"UNC80",4.91594149156797e-165,-0.662046785619874,0.069,0.187,1.28242165690534e-160
"SNHG30",7.98168175251047e-165,-0.516398789238098,0.031,0.125,2.08218131877741e-160
"ATAD2B",1.44215964437233e-164,-0.282666598833332,0.106,0.244,3.76216186427409e-160
"ARPP19",2.71154740669866e-164,0.477122546868108,0.202,0.411,7.07361371985478e-160
"USP14",2.8106325943123e-164,0.454689431087114,0.211,0.416,7.33209724878249e-160
"CBLN1",2.83494532587018e-164,-0.3802405119482,0.042,0.147,7.39552187159754e-160
"DHX32",3.36105579062605e-164,-0.722052690666245,0.048,0.154,8.76798624100617e-160
"ZNF254",3.4331146315321e-164,-0.38858968634606,0.093,0.225,8.9559661392778e-160
"NCOA4",3.69434384666535e-164,0.391373224778234,0.117,0.272,9.63743479279589e-160
"FKBP1B",4.06632141403372e-164,0.331124113738794,0.057,0.175,1.06078126727898e-159
"MYDGF",4.11957296799261e-164,0.333400461427931,0.088,0.224,1.07467300016023e-159
"SMIM15",4.63954490553364e-164,0.26782564458154,0.062,0.182,1.21031807950656e-159
"CHKB",6.04555204822587e-164,-0.351821415728947,0.06,0.173,1.57710316282068e-159
"UBE2D3",7.53686841926076e-164,0.392113907268192,0.274,0.525,1.96614286453256e-159
"MACROD1",8.37442236094004e-164,-0.385363506514605,0.041,0.143,2.18463556129843e-159
"LAMP1",8.90326244862531e-164,0.350840157851858,0.128,0.289,2.32259407497288e-159
"UFC1",1.13786879459916e-163,0.38660421233456,0.074,0.203,2.96835832447082e-159
"CNDP2",1.20205682678106e-163,-0.355134389682517,0.046,0.151,3.13580564402374e-159
"TIMP2",1.27284584612728e-163,0.389345509733444,0.162,0.343,3.32047295879222e-159
"EIF4H",1.49486958111671e-163,0.388236824798357,0.168,0.351,3.89966627625917e-159
"KCNK10",2.03113562074637e-163,-1.09445821400128,0.035,0.131,5.29862349384106e-159
"PBDC1",2.69719210045328e-163,0.252626102696185,0.058,0.174,7.03616503245247e-159
"MOB4",6.5097321240205e-163,0.346104280744539,0.158,0.333,1.69819381919323e-158
"ZMIZ1",1.53674599174965e-162,0.363586416756852,0.276,0.526,4.00890926867732e-158
"ARL8A",1.9936975832412e-162,0.493622436453887,0.235,0.471,5.20095888540133e-158
"SPAG9",2.19177748963046e-162,0.316195627091913,0.25,0.485,5.71768993719899e-158
"GAPDH",2.88242046674773e-162,0.556532283168925,0.873,0.921,7.51937027160479e-158
"UBE2A",4.34020876516695e-162,0.334561939243688,0.12,0.272,1.1322302605691e-157
"CCDC30",4.64691628508975e-162,-0.35546940877975,0.068,0.186,1.21224105129136e-157
"RFK",5.14519998105752e-162,0.588387652043647,0.168,0.36,1.34222831905848e-157
"KDM4C",5.48384018792723e-162,-0.58485078561158,0.092,0.22,1.43056938982458e-157
"RBFOX3",5.77361507744124e-162,-0.448047471897945,0.075,0.196,1.5061629652521e-157
"TSR3",6.95961290621158e-162,0.431529332555568,0.081,0.214,1.81555421884341e-157
"MRPL44",7.80169479298262e-162,0.304643776208636,0.071,0.196,2.03522812064538e-157
"ZNF300",1.00821305271713e-161,-1.18424089683104,0.03,0.121,2.63012539062317e-157
"BRD9",1.04229519800836e-161,-0.334536120480955,0.067,0.184,2.71903548304441e-157
"CEP97",1.21162258248459e-161,-0.361582974867439,0.058,0.169,3.16075983092756e-157
"CIB2",1.2719881914557e-161,0.451956411632024,0.088,0.227,3.31823559505047e-157
"POLK",1.41970105273054e-161,-0.484981495674855,0.058,0.169,3.70357413625816e-157
"TTC37",1.65285542424256e-161,-0.278243704782819,0.107,0.244,4.31180394522157e-157
"SF3A2",2.06966470333406e-161,0.411952683371922,0.163,0.34,5.39913431158757e-157
"LRBA",2.51350582047205e-161,-0.630618000300455,0.071,0.19,6.55698263386545e-157
"CRELD1",2.64283669408185e-161,-0.428170209443781,0.04,0.139,6.89436808385131e-157
"KLHL5",2.90456189539982e-161,-0.278542036467769,0.056,0.168,7.57713061652951e-157
"RGL1",3.11049909687441e-161,-0.404498892147764,0.111,0.251,8.11435899401627e-157
"L3MBTL3",4.54750323466238e-161,-0.955822098744508,0.023,0.109,1.18630716882638e-156
"LRRC28",5.24242901319676e-161,-0.276496484184953,0.073,0.194,1.36759245667264e-156
"ABHD6",5.39095237314558e-161,-0.349704551752367,0.065,0.18,1.40633774558249e-156
"TFG",5.83939535399615e-161,0.332621794252225,0.142,0.306,1.52332306599698e-156
"MACO1",7.04179719422122e-161,0.308719405059378,0.184,0.37,1.83699363405649e-156
"NAP1L3",9.7985611700921e-161,0.431445329280351,0.283,0.553,2.55615065244193e-156
"ATG3",9.98368591562758e-161,0.265905068002553,0.077,0.205,2.60444414480977e-156
"CADM3",1.20383277163839e-160,0.371795697281376,0.173,0.355,3.14043855137308e-156
"SLC27A5",1.58539232837314e-160,-0.508350246272989,0.028,0.118,4.135812967027e-156
"ZBTB8A",1.85052095222766e-160,-0.27866653167333,0.048,0.154,4.82745400807629e-156
"BRD2",1.88890121661283e-160,0.430854560899176,0.164,0.345,4.92757660377789e-156
"PRRC2A",2.08027170613014e-160,0.363301620873908,0.176,0.358,5.42680479978169e-156
"SEPHS2",2.5060045347396e-160,0.319236808794923,0.081,0.212,6.5374140297752e-156
"SLC35A1",3.04677891375496e-160,-0.251593518386129,0.069,0.186,7.94813215231256e-156
"RUNDC3A",3.1159980591023e-160,0.32204392851422,0.103,0.247,8.12870413678016e-156
"PREP",3.41714150725506e-160,-0.360311037537604,0.057,0.169,8.91429704997628e-156
"RETREG1",4.50015754125916e-160,-0.262600368881732,0.064,0.18,1.17395609778828e-155
"NNT-AS1",4.58244352870936e-160,-0.522930927485992,0.028,0.119,1.19542204333441e-155
"MFN1",5.38708452515954e-160,-0.437137685674527,0.086,0.212,1.40532874007837e-155
"ZNF804A",6.32192360019043e-160,-0.746666858895537,0.051,0.158,1.64920020958168e-155
"HDAC2-AS2",6.59984985271409e-160,-1.03016510714144,0.049,0.152,1.72170283107752e-155
"NBPF15",6.83246087661284e-160,-0.26985378457444,0.084,0.21,1.78238406888199e-155
"HNRNPH1",8.00708103416613e-160,0.332673411995214,0.179,0.367,2.08880722938292e-155
"B4GALT6",1.15384963400583e-159,-0.737260873003479,0.046,0.148,3.010047540231e-155
"STARD7",2.0151581579322e-159,0.423281609248431,0.152,0.322,5.25694308659773e-155
"NSRP1",2.54791163107184e-159,-0.38972882838029,0.061,0.174,6.64673707197711e-155
"VAT1",2.59253648491873e-159,0.321512962589375,0.292,0.563,6.76314992820748e-155
"DIPK1A",2.69327784429721e-159,-0.476445902556472,0.074,0.193,7.02595391241812e-155
"ZNF277",3.21878251086438e-159,-0.597787767772886,0.055,0.164,8.3968379360919e-155
"GLUL",3.97440809492729e-159,0.306666395157191,0.1,0.242,1.03680383972368e-154
"RPL18A",4.88807465769626e-159,0.897202983611039,0.683,0.755,1.27515203595322e-154
"DGUOK",5.68461075030236e-159,0.508298931878013,0.202,0.406,1.48294440643138e-154
"APBB1",5.78703292039498e-159,0.410159281866415,0.253,0.488,1.50966327794344e-154
"LSM10",6.80665937176293e-159,0.377866971063502,0.074,0.2,1.77565323031179e-154
"VPS26B",9.91765766679497e-159,0.492956027033508,0.165,0.343,2.5872193555368e-154
"FARS2",1.3699832855823e-158,-0.404277210004919,0.081,0.205,3.57387539709856e-154
"DDT",1.42435609900474e-158,0.350879725973021,0.062,0.18,3.71571775547368e-154
"GABRG3",1.89157795163591e-158,-0.697997898565417,0.047,0.151,4.93455940243259e-154
"LZIC",1.98987883459899e-158,0.303484480845839,0.075,0.201,5.19099691581838e-154
"PIGP",2.1102419573687e-158,-0.326871259896381,0.024,0.11,5.50498819418773e-154
"YIPF5",2.3824309034725e-158,0.348310989117038,0.094,0.23,6.21504749788871e-154
"CRABP2",2.64341386982217e-158,0.34279223949902,0.163,0.35,6.89587376220509e-154
"H1F0",3.23862755329903e-158,0.255974767404344,0.163,0.348,8.44860769829117e-154
"SCP2",3.97820431517505e-158,0.377010578240038,0.09,0.226,1.03779415969972e-153
"CHAMP1",4.02200846320463e-158,0.281532997247773,0.09,0.224,1.04922134779619e-153
"CREB3",5.94858608695941e-158,0.345559023985175,0.081,0.211,1.5518076525051e-153
"STX12",1.21253308821833e-157,0.42314123076177,0.16,0.333,3.16313506723516e-153
"MED25",2.23054070659996e-157,-0.281678659622479,0.046,0.15,5.81881154130732e-153
"MRPS24",2.27955076820498e-157,0.564190116914918,0.114,0.267,5.94666408901633e-153
"ANKRD26",3.22941678983911e-157,-0.424382980650148,0.065,0.178,8.42457957965329e-153
"NOL4",3.59763413252702e-157,-0.372202219531008,0.084,0.21,9.38514816152323e-153
"ZNF124",4.36084243461427e-157,-0.612752819718727,0.052,0.157,1.13761296591783e-152
"STARD3NL",4.38795726173453e-157,0.506329771404974,0.197,0.397,1.14468641086869e-152
"LMAN1",5.58598124394528e-157,0.315856135449138,0.097,0.233,1.45721492710801e-152
"FIGN",1.03620394052626e-156,-0.407366288882169,0.058,0.169,2.70314521965086e-152
"FLAD1",1.47882278972877e-156,-0.444610537323537,0.028,0.116,3.85780501156545e-152
"MCM3AP-AS1",1.73327104661466e-156,-0.580066970035299,0.05,0.154,4.52158417930367e-152
"MEIS2",1.80692252364254e-156,-1.29242105672811,0.022,0.106,4.71371878742629e-152
"EIF2B3",2.03874959776888e-156,-0.290617674672559,0.068,0.182,5.31848607569968e-152
"SLC38A2",2.16025224915564e-156,0.325870438918285,0.16,0.333,5.63545004237232e-152
"HNRNPUL1",2.26063528258867e-156,0.4888443958687,0.159,0.334,5.89731926168907e-152
"HOMER3",3.02991820469448e-156,-0.379997726717061,0.023,0.107,7.90414762058648e-152
"SYN1",3.69233895341102e-156,0.524464166839634,0.123,0.279,9.63220462776333e-152
"DDX6",4.01966135972192e-156,0.378369635922697,0.269,0.514,1.04860905891066e-151
"DIPK1B",4.44837273052714e-156,0.398660460303505,0.08,0.209,1.16044699421261e-151
"SLC45A1",5.3668371100418e-156,-0.444751922520303,0.031,0.122,1.4000467968966e-151
"TMEM115",6.39484227520813e-156,-0.276431608753826,0.028,0.117,1.66822250433354e-151
"NFYC",6.58455105556864e-156,-0.30120932131942,0.05,0.155,1.71771183386619e-151
"DIS3L2",8.29431678179804e-156,-0.430295893107294,0.082,0.203,2.16373841886765e-151
"GHITM",1.01330188101757e-155,0.515062729718401,0.201,0.412,2.64340061701054e-151
"APPL1",1.02688303050258e-155,0.309722776991276,0.114,0.257,2.67882976167209e-151
"DCAF6",1.08676402711326e-155,-0.270911063930855,0.07,0.187,2.83504131753036e-151
"AP3D1",1.21614775180941e-155,0.319610495866657,0.138,0.295,3.17256464014521e-151
"AC007938.3",1.24744019119598e-155,-0.568714021622595,0.066,0.179,3.25419722677296e-151
"KSR2",1.37472492534059e-155,-0.328617491093806,0.102,0.234,3.586244912736e-151
"RGS12",2.22924498004456e-155,-0.501522576547289,0.068,0.182,5.81543137944224e-151
"RIN2",2.4084675632672e-155,-0.506687801840313,0.074,0.192,6.28296933229515e-151
"CACNG2",2.82514767511594e-155,-0.908932213135359,0.044,0.144,7.36996274007495e-151
"SLC37A1",6.4895211910691e-155,-0.505980168410165,0.051,0.155,1.6929213931142e-150
"SEC14L1",9.12086827485831e-155,0.339032094554644,0.13,0.282,2.37936090686229e-150
"CALR",9.33166042812401e-155,0.334542618024025,0.269,0.522,2.43435025588471e-150
"GALNT2",9.97719200417519e-155,-0.428422987068324,0.075,0.192,2.60275007812918e-150
"RPL32",1.00939021690902e-154,0.748691160524935,0.746,0.804,2.63319625885056e-150
"LPAR2",1.30179690043455e-154,-1.04649620723289,0.027,0.113,3.39599757416361e-150
"KLF6",1.40237721610717e-154,0.424504263713371,0.146,0.311,3.65838144365878e-150
"SLC35B1",1.74244876312223e-154,0.340883460829795,0.078,0.203,4.54552608835697e-150
"VWA8",2.35246419614283e-154,-0.965329751310657,0.049,0.149,6.13687334847779e-150
"PIP4K2B",2.47019602668603e-154,0.302606810510547,0.125,0.277,6.44400037481585e-150
"TECPR2",2.49527477225375e-154,-0.382930242442674,0.051,0.155,6.50942329837835e-150
"GAS2",2.68293053164967e-154,-1.24697109210244,0.028,0.115,6.99896087791449e-150
"RAN",2.85767613888418e-154,0.313791641540577,0.314,0.602,7.45481974350715e-150
"EIF3A",3.30582406670771e-154,0.450282687170565,0.192,0.384,8.6239032428204e-150
"AAAS",3.33223969293721e-154,-0.616841857394538,0.03,0.118,8.6928136869653e-150
"PRKAA2",4.17939856803767e-154,-0.282371261216876,0.066,0.179,1.09027970444399e-149
